district_id;id;name;version
9409;9409101;SWANDIWE;0
9410;9410030;PANIAI TIMUR;0
9410;9410031;YATAMO;0
9410;9410032;KEBO;0
9410;9410040;BIBIDA;0
9410;9410041;DUMADAMA;0
9410;9410070;ARADIDE;0
9410;9410071;EKADIDE;0
9410;9410080;PANIAI BARAT;0
9410;9410081;SIRIWO;0
9410;9410090;BOGOBAIDA;0
9411;9411040;FAWI;0
9411;9411050;MULIA;0
9411;9411051;MEWOLUK;0
9411;9411052;YAMO;0
9411;9411060;ILU;0
9411;9411061;TORERE;0
9411;9411062;JIGONIKME;0
9411;9411070;TINGGINAMBUT;0
9412;9412010;MIMIKA BARAT;0
9412;9412011;MIMIKA BARAT JAUH;0
9412;9412012;MIMIKA BARAT TENGAH;0
9412;9412020;MIMIKA TIMUR;0
9412;9412021;MIMIKA TENGAH;0
9412;9412022;MIMIKA TIMUR JAUH;0
9412;9412030;MIMIKA BARU;0
9412;9412031;KUALA KENCANA;0
9412;9412032;TEMBAGAPURA;0
9412;9412040;AGIMUGA;0
9412;9412041;JILA;0
9412;9412042;JITA;0
9413;9413010;JAIR;0
9413;9413011;SUBUR;0
9413;9413013;KIA;0
9413;9413020;MINDIPTANA;0
9413;9413021;INIYANDIT;0
9413;9413022;KOMBUT;0
9413;9413023;SESNUK;0
9413;9413030;MANDOBO;0
9413;9413031;FOFI;0
9413;9413032;ARIMOP;0
9413;9413040;KOUH;0
9413;9413041;BOMAKIA;0
9413;9413042;FIRIWAGE;0
9413;9413043;MANGGELUM;0
9413;9413044;YANIRUMA;0
9413;9413045;KAWAGIT;0
9413;9413046;KOMBAY;0
9413;9413050;WAROPKO;0
9413;9413051;AMBATKWI;0
9413;9413052;NINATI;0
9414;9414010;NAMBIOMAN BAPAI;0
9414;9414011;MINYAMUR;0
9414;9414020;EDERA;0
9414;9414021;VENAHA;0
9414;9414030;OBAA;0
9414;9414031;PASSUE;0
9414;9414040;HAJU;0
9414;9414050;ASSUE;0
9414;9414060;CITAKMITAK;0
9414;9414061;KAIBAR;0
9415;9415010;PANTAI KASUARI;0
9415;9415020;FAYIT;0
9415;9415030;ATSY;0
9415;9415040;SUATOR;0
9415;9415041;KOLF BRAZA;0
9415;9415050;AKAT;0
9415;9415060;AGATS;0
9415;9415070;SAWA ERMA;0
9415;9415071;SURU-SURU;0
9415;9415072;UNIR SIRAU;0
9416;9416010;KURIMA;0
9416;9416011;MUSAIK;0
9416;9416013;DEKAI;0
9416;9416014;OBIO;0
9416;9416015;PASEMA;0
9416;9416016;AMUMA;0
9416;9416017;SURU-SURU;0
9416;9416018;WUSAMA;0
9416;9416019;SILIMO;0
9416;9416020;NINIA;0
9416;9416021;HOLUWON;0
9416;9416022;LOLAT;0
9416;9416023;LANGDA;0
9416;9416024;BOMELA;0
9416;9416025;SUNTAMON;0
9416;9416026;SOBAHAM;0
9416;9416027;KORUPUN;0
9416;9416028;SELA;0
9416;9416029;KWELAMDUA;0
9416;9416030;ANGGRUK;0
9416;9416031;PANGGEMA;0
9416;9416032;WALMA;0
9416;9416033;KOSAREK;0
9416;9416034;UBAHAK;0
9416;9416035;NALCA;0
9416;9416036;PULDAMA;0
9416;9416037;NIPSAN;0
9416;9416041;SAMENAGE;0
9416;9416042;TANGMA;0
9416;9416043;SOBA;0
9416;9416044;MUGI;0
9416;9416045;YOGOSEM;0
9416;9416046;KAYO;0
9416;9416047;SUMO;0
9416;9416048;HOGIO;0
9416;9416049;UKHA;0
9416;9416051;WERIMA;0
9416;9416052;SOLOIKMA;0
9416;9416053;SERADALA;0
9416;9416054;KABIANGGAMA;0
9416;9416055;KWIKMA;0
9416;9416056;HILIPUK;0
9416;9416057;YAHULIAMBUT;0
9416;9416058;HEREAPINI;0
9416;9416059;UBALIHI;0
9416;9416061;TALAMBO;0
9416;9416062;PRONGGOLI;0
9416;9416063;ENDOMEN;0
9416;9416065;KONA;0
9416;9416066;DURAM;0
9416;9416067;DIRWEMNA;0
9417;9417010;IWUR;0
9417;9417011;KAWOR;0
9417;9417012;TARUP;0
9417;9417013;AWINBON;0
9417;9417020;OKSIBIL;0
9417;9417021;PEPERA;0
9417;9417022;ALEMSOM;0
9417;9417023;SERAMBAKON;0
9417;9417024;KOLOMDOL;0
9417;9417025;OKSOP;0
9417;9417026;OK BAPE;0
9417;9417027;OK AON;0
9417;9417030;BORME;0
9417;9417031;BIME;0
9417;9417032;EPUMEK;0
9417;9417033;WEIME;0
9417;9417034;PAMEK;0
9417;9417035;NONGME;0
9417;9417036;BATANI;0
9417;9417040;OKBI;0
9417;9417041;ABOY;0
9417;9417042;OKBAB;0
9417;9417043;TEIRAPLU;0
9417;9417044;YEFTA;0
9417;9417050;KIWIROK;0
9417;9417051;KIWIROK TIMUR;0
9417;9417052;OKSEBANG;0
9417;9417053;OKHIKA;0
9417;9417054;OKLIP;0
9417;9417055;OKSAMOL;0
9417;9417056;OKBEMTA;0
9417;9417060;BATOM;0
9417;9417061;MURKIM;0
9417;9417062;MOFINOP;0
9418;9418010;KANGGIME;0
9418;9418011;WONIKI;0
9418;9418012;NABUNAGE;0
9418;9418013;GILUBANDU;0
9418;9418014;WAKUO;0
9418;9418020;KARUBAGA;0
9418;9418021;GOYAGE;0
9418;9418022;WUNIN;0
9418;9418023;KONDAGA;0
9418;9418024;NELAWI;0
9418;9418025;KUARI;0
9418;9418030;BOKONDINI;0
9418;9418031;BOKONERI;0
9418;9418032;BEWANI;0
9418;9418040;KEMBU;0
9418;9418041;WINA;0
9418;9418042;UMAGI;0
9418;9418043;PANAGA;0
9418;9418044;POGANERI;0
9418;9418045;KAMBONERI;0
9418;9418046;AIR GARAM;0
9418;9418047;DOW;0
9418;9418048;WARI / TAIYEVE;0
9418;9418049;EGIAM;0
9418;9418051;NUNGGAWI;0
9418;9418060;KUBU;0
9418;9418070;GEYA;0
9418;9418080;NUMBA;0
9418;9418090;DUNDU;0
9418;9418100;GUNDAGI;0
9418;9418110;TIMORI;0
9418;9418121;YUNERI;0
9418;9418122;TAGINERI;0
9418;9418123;DORMAN;0
9418;9418124;SBEY;0
9419;9419021;PANTAI TIMUR BAGIAN BARAT;0
9419;9419022;PANTAI TIMUR;0
9419;9419031;BONGGO;0
9419;9419032;BONGGO TIMUR;0
9419;9419040;TOR ATAS;0
9419;9419050;SARMI;0
9419;9419051;SARMI TIMUR;0
9419;9419052;SARMI SELATAN;0
9419;9419060;PANTAI BARAT;0
9419;9419061;APAWER HULU;0
9420;9420010;WEB;0
9420;9420011;TOWE HITAM;0
9420;9420020;SENGGI;0
9420;9420030;WARIS;0
9420;9420040;ARSO;0
9420;9420041;ARSO TIMUR;0
9420;9420050;SKANTO;0
9426;9426010;WAROPEN BAWAH;0
9426;9426011;INGGERUS;0
9426;9426012;UREI FAISEI;0
9426;9426013;OUDATE;0
9426;9426014;WAPOGA;0
9426;9426020;MASIREI;0
9426;9426021;RISEI SAYATI;0
9426;9426022;DEMBA;0
9426;9426030;WALANI;0
9426;9426040;KIRIHI;0
9427;9427010;SUPIORI SELATAN;0
9427;9427011;KEPULAUAN ARURI;0
9427;9427020;SUPIORI UTARA;0
9427;9427021;SUPIORI BARAT;0
9427;9427030;SUPIORI TIMUR;0
9428;9428030;WAROPEN ATAS;0
9428;9428031;BENUKI;0
9428;9428032;SAWAI;0
9428;9428040;MAMBERAMO ILIR;0
9428;9428050;MAMBERAMO TENGAH;0
9428;9428060;MAMBERAMO TENGAH TIMUR;0
9428;9428070;ROFAER;0
9428;9428080;MAMBERAMO ULU;0
9429;9429010;WOSAK;0
9429;9429020;KENYAM;0
9429;9429030;GESELMA;0
9429;9429040;MAPENDUMA;0
9429;9429050;MUGI;0
9429;9429060;YIGI;0
9429;9429070;MBUWA;0
9429;9429080;GEAREK;0
9430;9430010;MAKKI;0
9430;9430020;PIRIME;0
9430;9430030;TIOM;0
9430;9430040;BALINGGA;0
9430;9430050;KUYAWAGE;0
9430;9430060;MALAGAINERI;0
9430;9430070;TIOMNERI;0
9430;9430080;DIMBA;0
9430;9430090;GAMELIA;0
9430;9430100;POGA;0
9431;9431010;KOBAKMA;0
9431;9431020;ILUGWA;0
9431;9431030;KELILA;0
9431;9431040;ERAGAYAM;0
9431;9431050;MEGAMBILIS;0
9432;9432010;WELAREK;0
9432;9432020;APALAPSILI;0
9432;9432030;ABENAHO;0
9432;9432040;ELELIM;0
9432;9432050;BENAWA;0
9433;9433010;AGADUGUME;0
9433;9433020;GOME;0
9433;9433030;ILAGA;0
9433;9433040;SINAK;0
9433;9433050;POGOMA;0
9433;9433060;WANGBE;0
9433;9433070;BEOGA;0
9433;9433080;DOUFO;0
9434;9434010;SUKIKAI SELATAN;0
9434;9434020;PIYAIYE;0
9434;9434030;MAPIA BARAT;0
9434;9434040;MAPIA TENGAH;0
9434;9434050;MAPIA;0
9434;9434060;DOGIYAI;0
9434;9434070;KAMU SELATAN;0
9434;9434080;KAMU;0
9434;9434090;KAMU TIMUR;0
9434;9434100;KAMU UTARA;0
9435;9435010;HOMEYO;0
9435;9435020;SUGAPA;0
9435;9435030;HITADIPA;0
9435;9435040;AGISIGA;0
9435;9435050;BIANDOGA;0
9435;9435060;WANDAI;0
9436;9436010;KAPIRAYA;0
9436;9436020;TIGI BARAT;0
9436;9436030;TIGI;0
9436;9436040;TIGI TIMUR;0
9436;9436050;BOWOBADO;0
9471;9471010;MUARA TAMI;0
9471;9471020;ABEPURA;0
9471;9471021;HERAM;0
9471;9471030;JAYAPURA SELATAN;0
9471;9471040;JAYAPURA UTARA ;0
